x,y,intensity,area
1.453485e+04,1.408388e+04,nan,nan
1.443385e+04,1.409299e+04,nan,nan
1.592899e+04,1.408380e+04,nan,nan
1.560046e+04,1.409681e+04,nan,nan
1.412129e+04,1.409732e+04,nan,nan
1.597512e+04,1.408803e+04,nan,nan
1.503501e+04,1.408771e+04,nan,nan
1.586146e+04,1.409844e+04,nan,nan
1.527536e+04,1.411630e+04,nan,nan
1.404684e+04,1.409106e+04,nan,nan
1.493280e+04,1.412411e+04,nan,nan
1.596882e+04,1.412657e+04,nan,nan
1.566567e+04,1.411373e+04,nan,nan
1.593507e+04,1.414044e+04,nan,nan
1.576708e+04,1.413066e+04,nan,nan
1.430861e+04,1.414745e+04,nan,nan
1.570581e+04,1.416245e+04,nan,nan
1.513087e+04,1.418238e+04,nan,nan
1.453273e+04,1.416050e+04,nan,nan
1.465511e+04,1.416679e+04,nan,nan
1.402103e+04,1.417871e+04,nan,nan
1.411042e+04,1.417096e+04,nan,nan
1.588316e+04,1.417407e+04,nan,nan
1.549050e+04,1.417874e+04,nan,nan
1.472384e+04,1.416537e+04,nan,nan
1.532381e+04,1.419078e+04,nan,nan
1.449999e+04,1.420385e+04,nan,nan
1.454303e+04,1.420999e+04,nan,nan
1.491457e+04,1.421245e+04,nan,nan
1.417607e+04,1.422080e+04,nan,nan
1.591397e+04,1.422127e+04,nan,nan
1.480409e+04,1.422483e+04,nan,nan
1.553233e+04,1.425077e+04,nan,nan
1.409389e+04,1.425461e+04,nan,nan
1.523773e+04,1.424448e+04,nan,nan
1.578237e+04,1.424744e+04,nan,nan
1.458636e+04,1.426440e+04,nan,nan
1.536675e+04,1.426969e+04,nan,nan
1.520593e+04,1.428076e+04,nan,nan
1.429090e+04,1.427399e+04,nan,nan
1.489589e+04,1.428060e+04,nan,nan
1.570812e+04,1.428945e+04,nan,nan
1.477062e+04,1.428870e+04,nan,nan
1.561437e+04,1.429279e+04,nan,nan
1.591426e+04,1.429403e+04,nan,nan
1.400444e+04,1.429468e+04,nan,nan
1.420973e+04,1.430201e+04,nan,nan
1.483445e+04,1.429736e+04,nan,nan
1.579799e+04,1.430451e+04,nan,nan
1.464769e+04,1.431617e+04,nan,nan
1.596803e+04,1.431634e+04,nan,nan
1.436488e+04,1.432650e+04,nan,nan
1.426617e+04,1.433225e+04,nan,nan
1.582578e+04,1.433986e+04,nan,nan
1.489373e+04,1.433576e+04,nan,nan
1.443625e+04,1.433556e+04,nan,nan
1.412338e+04,1.434647e+04,nan,nan
1.459206e+04,1.435706e+04,nan,nan
1.495409e+04,1.435434e+04,nan,nan
1.527162e+04,1.435249e+04,nan,nan
1.554412e+04,1.435828e+04,nan,nan
1.477990e+04,1.436146e+04,nan,nan
1.591860e+04,1.436120e+04,nan,nan
1.506791e+04,1.435518e+04,nan,nan
1.570875e+04,1.436285e+04,nan,nan
1.472851e+04,1.438084e+04,nan,nan
1.453021e+04,1.437558e+04,nan,nan
1.486841e+04,1.439706e+04,nan,nan
1.577386e+04,1.439376e+04,nan,nan
1.417035e+04,1.439108e+04,nan,nan
1.544079e+04,1.438790e+04,nan,nan
1.560172e+04,1.439062e+04,nan,nan
1.427640e+04,1.439309e+04,nan,nan
1.440477e+04,1.440149e+04,nan,nan
1.567148e+04,1.440555e+04,nan,nan
1.421407e+04,1.442445e+04,nan,nan
15467,1.441842e+04,nan,nan
1.588174e+04,1.440920e+04,nan,nan
14574,1.442105e+04,nan,nan
1.511223e+04,1.441701e+04,nan,nan
1.554420e+04,1.442396e+04,nan,nan
1.445805e+04,1.442883e+04,nan,nan
1.498343e+04,1.444790e+04,nan,nan
1.560545e+04,1.445730e+04,nan,nan
1.503513e+04,1.445227e+04,nan,nan
1.492367e+04,1.446399e+04,nan,nan
1.585795e+04,1.446334e+04,nan,nan
1.540643e+04,1.446581e+04,nan,nan
1.428341e+04,1.447784e+04,nan,nan
1.518240e+04,1.446981e+04,nan,nan
1.577563e+04,1.447098e+04,nan,nan
1.451966e+04,14466,nan,nan
1.485749e+04,1.448424e+04,nan,nan
1.547967e+04,1.447803e+04,nan,nan
1.597622e+04,1.448746e+04,nan,nan
1.446588e+04,1.449886e+04,nan,nan
1.507617e+04,1.450249e+04,nan,nan
1.439751e+04,1.449971e+04,nan,nan
1.416096e+04,1.450248e+04,nan,nan
1.553319e+04,1.450820e+04,nan,nan
1.478746e+04,1.451116e+04,nan,nan
1.513808e+04,1.451063e+04,nan,nan
1.440722e+04,1.453849e+04,nan,nan
1.533886e+04,1.454717e+04,nan,nan
1.526401e+04,1.454577e+04,nan,nan
1.576195e+04,1.455041e+04,nan,nan
1.552174e+04,1.458197e+04,nan,nan
1.528974e+04,1.456441e+04,nan,nan
1.544874e+04,1.455878e+04,nan,nan
1.477575e+04,1.456793e+04,nan,nan
1.459356e+04,1.456905e+04,nan,nan
1.450766e+04,1.458512e+04,nan,nan
1.423330e+04,1.459493e+04,nan,nan
1.511264e+04,1.460436e+04,nan,nan
1.519454e+04,1.458579e+04,nan,nan
1.465125e+04,1.460969e+04,nan,nan
1.537474e+04,1.463195e+04,nan,nan
1.575357e+04,1.462647e+04,nan,nan
1.417018e+04,1.463243e+04,nan,nan
1.427218e+04,1.464643e+04,nan,nan
1.478752e+04,1.464490e+04,nan,nan
1.496960e+04,1.466751e+04,nan,nan
1.481555e+04,1.468085e+04,nan,nan
1.407059e+04,1.467243e+04,nan,nan
1.549976e+04,1.467271e+04,nan,nan
1.568298e+04,1.465911e+04,nan,nan
1.508692e+04,14676,nan,nan
1.456604e+04,1.468527e+04,nan,nan
1.556299e+04,1.469559e+04,nan,nan
1.449575e+04,1.470212e+04,nan,nan
1.469702e+04,1.469905e+04,nan,nan
1.440908e+04,1.468646e+04,nan,nan
1.540055e+04,1.470590e+04,nan,nan
1.568281e+04,1.471254e+04,nan,nan
1.488765e+04,1.470490e+04,nan,nan
1.524074e+04,1.471202e+04,nan,nan
1.512085e+04,1.471303e+04,nan,nan
1.591415e+04,1.471785e+04,nan,nan
1.502152e+04,1.472746e+04,nan,nan
1.457713e+04,1.473420e+04,nan,nan
1.579177e+04,1.471864e+04,nan,nan
1.516287e+04,1.475950e+04,nan,nan
1.423436e+04,1.475466e+04,nan,nan
1.446022e+04,1.477642e+04,nan,nan
1.524799e+04,1.476517e+04,nan,nan
1.571874e+04,1.476342e+04,nan,nan
1.408323e+04,1.476764e+04,nan,nan
1.462750e+04,1.476961e+04,nan,nan
1.575885e+04,1.478211e+04,nan,nan
1.475845e+04,1.476138e+04,nan,nan
1.598024e+04,1.477330e+04,nan,nan
1.567031e+04,1.479229e+04,nan,nan
1.495248e+04,1.480241e+04,nan,nan
1.559992e+04,1.479410e+04,nan,nan
1.508666e+04,1.478808e+04,nan,nan
1.580486e+04,1.480605e+04,nan,nan
1.555520e+04,1.481028e+04,nan,nan
1.470693e+04,1.482707e+04,nan,nan
1.512735e+04,1.483991e+04,nan,nan
1.485193e+04,1.483090e+04,nan,nan
1.542297e+04,1.483607e+04,nan,nan
1.586055e+04,1.482497e+04,nan,nan
1.405098e+04,1.484476e+04,nan,nan
1.501970e+04,1.484343e+04,nan,nan
1.421139e+04,1.483849e+04,nan,nan
1.578245e+04,1.485731e+04,nan,nan
1.412627e+04,1.485581e+04,nan,nan
1.476709e+04,1.484927e+04,nan,nan
1.563806e+04,1.486615e+04,nan,nan
1.453276e+04,1.487441e+04,nan,nan
1.587955e+04,1.489322e+04,nan,nan
1.458852e+04,1.490391e+04,nan,nan
1.497930e+04,1.489159e+04,nan,nan
1.520483e+04,1.491712e+04,nan,nan
1.419820e+04,1.490704e+04,nan,nan
1.513385e+04,1.492130e+04,nan,nan
1.505078e+04,1.491268e+04,nan,nan
1.554399e+04,1.492863e+04,nan,nan
1.452629e+04,1.493445e+04,nan,nan
1.465858e+04,1.493402e+04,nan,nan
1.495069e+04,1.493971e+04,nan,nan
1.577190e+04,1.495637e+04,nan,nan
1.478012e+04,1.495201e+04,nan,nan
1.413559e+04,1.496981e+04,nan,nan
1.422695e+04,1.495663e+04,nan,nan
1.491882e+04,1.498174e+04,nan,nan
1.503347e+04,1.497899e+04,nan,nan
1.509293e+04,1.498142e+04,nan,nan
1.470480e+04,1.498989e+04,nan,nan
1.434097e+04,1.498307e+04,nan,nan
1.485707e+04,1.500787e+04,nan,nan
1.463071e+04,1.504220e+04,nan,nan
1.423017e+04,1.502723e+04,nan,nan
1.569830e+04,1.502757e+04,nan,nan
1.596485e+04,1.502833e+04,nan,nan
1.550688e+04,1.503942e+04,nan,nan
1.592102e+04,1.506869e+04,nan,nan
1.502236e+04,1.505690e+04,nan,nan
1.538308e+04,1.507454e+04,nan,nan
1.439123e+04,1.508002e+04,nan,nan
1.450244e+04,1.506744e+04,nan,nan
1.457315e+04,1.506894e+04,nan,nan
1.477194e+04,1.509292e+04,nan,nan
1.416134e+04,1.509123e+04,nan,nan
1.493776e+04,1.509282e+04,nan,nan
1.557034e+04,1.509565e+04,nan,nan
1.509499e+04,1.512416e+04,nan,nan
1.582308e+04,1.510198e+04,nan,nan
1.452859e+04,1.512703e+04,nan,nan
14992,1.513730e+04,nan,nan
1.570812e+04,1.513465e+04,nan,nan
1.408190e+04,1.513622e+04,nan,nan
1.461692e+04,1.515646e+04,nan,nan
1.595093e+04,1.514671e+04,nan,nan
1.534505e+04,1.514898e+04,nan,nan
1.483426e+04,1.513769e+04,nan,nan
1.549922e+04,1.514982e+04,nan,nan
1.444247e+04,1.515697e+04,nan,nan
1.528578e+04,1.516961e+04,nan,nan
1.431423e+04,1.516441e+04,nan,nan
1.492687e+04,1.518436e+04,nan,nan
1.593427e+04,1.520796e+04,nan,nan
1.412261e+04,1.519872e+04,nan,nan
1.451240e+04,1.519998e+04,nan,nan
1.473643e+04,1.520759e+04,nan,nan
1.517313e+04,1.520595e+04,nan,nan
1.559201e+04,1.522078e+04,nan,nan
1.463126e+04,1.522658e+04,nan,nan
1.553673e+04,1.523490e+04,nan,nan
1.582917e+04,1.523319e+04,nan,nan
1.401289e+04,1.522858e+04,nan,nan
1.588791e+04,1.524048e+04,nan,nan
1.442214e+04,1.525128e+04,nan,nan
1.565765e+04,1.524432e+04,nan,nan
1.572760e+04,1.525930e+04,nan,nan
1.428233e+04,1.526539e+04,nan,nan
1.435974e+04,1.525981e+04,nan,nan
1.547023e+04,1.526496e+04,nan,nan
1.578020e+04,1.527102e+04,nan,nan
1.465567e+04,1.528418e+04,nan,nan
1.561846e+04,1.529301e+04,nan,nan
1.535471e+04,1.529754e+04,nan,nan
1.499681e+04,1.529813e+04,nan,nan
1.476633e+04,1.531539e+04,nan,nan
1.589139e+04,1.531848e+04,nan,nan
1.582885e+04,1.532524e+04,nan,nan
1.570862e+04,1.532339e+04,nan,nan
1.405614e+04,1.533615e+04,nan,nan
1.508045e+04,1.532647e+04,nan,nan
1.495996e+04,1.533893e+04,nan,nan
1.515654e+04,1.535131e+04,nan,nan
14815,1.534844e+04,nan,nan
1.444517e+04,1.533493e+04,nan,nan
1.430758e+04,1.534249e+04,nan,nan
1.557028e+04,1.534797e+04,nan,nan
1.470367e+04,1.534631e+04,nan,nan
1.444339e+04,1.537410e+04,nan,nan
1.503457e+04,1.537489e+04,nan,nan
1.415008e+04,15378,nan,nan
1.540729e+04,1.538989e+04,nan,nan
1.436010e+04,1.540069e+04,nan,nan
1.567975e+04,1.541115e+04,nan,nan
1.467840e+04,1.540379e+04,nan,nan
1.399427e+04,1.542388e+04,nan,nan
1.559945e+04,1.540453e+04,nan,nan
1.580419e+04,1.541049e+04,nan,nan
1.544391e+04,1.542107e+04,nan,nan
1.480733e+04,1.543129e+04,nan,nan
1.587808e+04,1.542792e+04,nan,nan
1.442750e+04,1.542390e+04,nan,nan
1.499139e+04,1.542106e+04,nan,nan
1.549533e+04,1.542216e+04,nan,nan
1.532898e+04,1.542348e+04,nan,nan
1.426624e+04,1.542436e+04,nan,nan
1.527238e+04,1.543385e+04,nan,nan
1.454462e+04,1.542732e+04,nan,nan
1.463760e+04,1.542604e+04,nan,nan
1.505991e+04,1.544159e+04,nan,nan
1.516673e+04,1.544169e+04,nan,nan
1.560463e+04,1.545462e+04,nan,nan
1.414682e+04,15460,nan,nan
1.554287e+04,1.543676e+04,nan,nan
1.471465e+04,1.545543e+04,nan,nan
1.421420e+04,1.548326e+04,nan,nan
1.464339e+04,1.548222e+04,nan,nan
1.442236e+04,1.549029e+04,nan,nan
1.537675e+04,1.550141e+04,nan,nan
1.452217e+04,1.549463e+04,nan,nan
1.489420e+04,1.549974e+04,nan,nan
1.530187e+04,1.550410e+04,nan,nan
1.544943e+04,1.550108e+04,nan,nan
1.410634e+04,1.551726e+04,nan,nan
1.459181e+04,1.551449e+04,nan,nan
1.552146e+04,1.552205e+04,nan,nan
1.582977e+04,1.552872e+04,nan,nan
1.423831e+04,1.553025e+04,nan,nan
15138,1.553325e+04,nan,nan
1.523877e+04,1.554277e+04,nan,nan
1.506573e+04,1.554701e+04,nan,nan
1.466229e+04,1.556073e+04,nan,nan
1.574584e+04,1.555389e+04,nan,nan
1.579003e+04,1.555610e+04,nan,nan
1.473372e+04,1.555129e+04,nan,nan
1.403073e+04,1.556095e+04,nan,nan
1.428613e+04,1.556074e+04,nan,nan
1.558845e+04,1.555046e+04,nan,nan
1.497188e+04,1.556578e+04,nan,nan
14817,1.555919e+04,nan,nan
1.566342e+04,1.557021e+04,nan,nan
1.547540e+04,1.557612e+04,nan,nan
1.487030e+04,1.558495e+04,nan,nan
1.478539e+04,1.561545e+04,nan,nan
1.520360e+04,1.559791e+04,nan,nan
1.559308e+04,1.560392e+04,nan,nan
1.577677e+04,1.560222e+04,nan,nan
1.449533e+04,1.561165e+04,nan,nan
1.571544e+04,1.561130e+04,nan,nan
1.411883e+04,1.560229e+04,nan,nan
1.544545e+04,1.563258e+04,nan,nan
1.491635e+04,1.563172e+04,nan,nan
1.552472e+04,1.562838e+04,nan,nan
1.456313e+04,1.562484e+04,nan,nan
15382,1.562770e+04,nan,nan
1.525520e+04,1.564192e+04,nan,nan
1.432881e+04,1.564265e+04,nan,nan
1.442112e+04,1.565839e+04,nan,nan
1.584185e+04,1.565609e+04,nan,nan
1.424561e+04,1.565879e+04,nan,nan
1.577133e+04,1.566239e+04,nan,nan
1.462164e+04,1.566080e+04,nan,nan
1.471044e+04,1.566135e+04,nan,nan
1.418622e+04,1.565504e+04,nan,nan
1.503005e+04,1.567091e+04,nan,nan
1.536180e+04,1.567773e+04,nan,nan
1.563558e+04,1.568885e+04,nan,nan
1.483202e+04,1.567868e+04,nan,nan
1.455142e+04,1.569539e+04,nan,nan
1.569684e+04,1.569735e+04,nan,nan
1.411268e+04,1.569830e+04,nan,nan
1.508778e+04,1.570358e+04,nan,nan
1.551898e+04,1.570869e+04,nan,nan
1.417812e+04,1.572890e+04,nan,nan
1.432747e+04,1.572179e+04,nan,nan
1.481004e+04,1.573016e+04,nan,nan
1.459009e+04,1.574759e+04,nan,nan
1.487105e+04,1.572726e+04,nan,nan
1.476482e+04,1.573231e+04,nan,nan
1.541419e+04,1.573521e+04,nan,nan
1.426562e+04,1.576614e+04,nan,nan
1.511952e+04,1.575649e+04,nan,nan
1.575056e+04,1.575018e+04,nan,nan
1.580989e+04,1.575373e+04,nan,nan
1.569454e+04,1.576015e+04,nan,nan
1.420581e+04,1.578360e+04,nan,nan
1.447617e+04,1.577409e+04,nan,nan
1.575119e+04,1.580401e+04,nan,nan
1.546412e+04,1.580498e+04,nan,nan
1.484477e+04,1.579331e+04,nan,nan
1.540755e+04,1.579742e+04,nan,nan
1.431171e+04,1.580704e+04,nan,nan
1.534591e+04,1.579875e+04,nan,nan
1.491507e+04,1.580339e+04,nan,nan
1.435947e+04,1.581779e+04,nan,nan
1.442254e+04,1.584369e+04,nan,nan
1.498084e+04,1.583199e+04,nan,nan
1.567002e+04,1.583250e+04,nan,nan
1.449990e+04,1.585021e+04,nan,nan
1.519175e+04,1.583312e+04,nan,nan
1.480148e+04,1.584914e+04,nan,nan
1.552027e+04,1.584947e+04,nan,nan
1.405471e+04,1.585044e+04,nan,nan
1.573498e+04,1.587146e+04,nan,nan
1.460568e+04,1.585793e+04,nan,nan
1.467232e+04,1.587134e+04,nan,nan
1.533976e+04,1.587606e+04,nan,nan
1.541119e+04,1.587262e+04,nan,nan
1.474812e+04,1.589407e+04,nan,nan
1.459350e+04,1.588890e+04,nan,nan
1.502791e+04,1.589824e+04,nan,nan
1.414035e+04,1.591042e+04,nan,nan
1.567624e+04,1.592206e+04,nan,nan
1.398246e+04,1.592924e+04,nan,nan
1.556160e+04,1.592215e+04,nan,nan
1.576455e+04,1.593340e+04,nan,nan
1.430958e+04,1.592333e+04,nan,nan
1.492697e+04,1.593061e+04,nan,nan
1.537415e+04,1.592671e+04,nan,nan
1.548655e+04,1.592538e+04,nan,nan
1.461248e+04,1.594582e+04,nan,nan
1.509209e+04,1.594308e+04,nan,nan
1.516351e+04,1.594285e+04,nan,nan
1.443939e+04,1.596346e+04,nan,nan
1.601944e+04,1.401979e+04,nan,nan
1.614515e+04,1.404641e+04,nan,nan
1.602754e+04,1.409736e+04,nan,nan
1.618120e+04,1.409582e+04,nan,nan
1.622006e+04,1.411744e+04,nan,nan
1.603699e+04,1.419565e+04,nan,nan
1.620074e+04,1.420092e+04,nan,nan
1.613012e+04,1.425085e+04,nan,nan
1.604781e+04,1.427148e+04,nan,nan
1.617399e+04,1.429495e+04,nan,nan
1.612215e+04,1.435003e+04,nan,nan
1.615703e+04,1.442948e+04,nan,nan
1.599884e+04,1.442001e+04,nan,nan
1.610260e+04,1.444493e+04,nan,nan
1.611264e+04,1.450237e+04,nan,nan
1.611463e+04,1.453867e+04,nan,nan
1.611298e+04,1.457010e+04,nan,nan
1.612499e+04,1.462451e+04,nan,nan
1.604838e+04,1.465228e+04,nan,nan
1.608352e+04,1.468090e+04,nan,nan
1.604029e+04,1.473974e+04,nan,nan
4.650287e+03,1.600635e+04,nan,nan
4.780897e+03,1.599361e+04,nan,nan
5.866421e+03,1.600238e+04,nan,nan
5.462272e+03,1.598867e+04,nan,nan
5.050073e+03,1.601857e+04,nan,nan
4.939486e+03,1.602524e+04,nan,nan
5.624484e+03,1.601413e+04,nan,nan
4.996651e+03,1.602003e+04,nan,nan
5.247593e+03,1.604640e+04,nan,nan
4.869952e+03,1.604322e+04,nan,nan
5.142952e+03,1.603413e+04,nan,nan
5.404650e+03,1.605310e+04,nan,nan
5.022765e+03,1.605365e+04,nan,nan
5.532559e+03,1.606349e+04,nan,nan
4.632379e+03,1.606511e+04,nan,nan
4.966066e+03,1.607662e+04,nan,nan
4.586498e+03,1.609267e+04,nan,nan
5.656590e+03,1.607898e+04,nan,nan
5.168899e+03,1.608786e+04,nan,nan
5.473231e+03,1.608877e+04,nan,nan
4.678068e+03,1.609856e+04,nan,nan
4.820844e+03,1.610217e+04,nan,nan
5.406119e+03,1.610340e+04,nan,nan
4.725290e+03,1.611266e+04,nan,nan
5.573346e+03,16125,nan,nan
4.917715e+03,1.613027e+04,nan,nan
4.999072e+03,1.613764e+04,nan,nan
5.387266e+03,1.614354e+04,nan,nan
4.642894e+03,1.613829e+04,nan,nan
5.075284e+03,1.612186e+04,nan,nan
5.615923e+03,1.615560e+04,nan,nan
5.235439e+03,1.613874e+04,nan,nan
4.590128e+03,1.617258e+04,nan,nan
4.866353e+03,1.616602e+04,nan,nan
5.159777e+03,1.615478e+04,nan,nan
5.516683e+03,1.615436e+04,nan,nan
5.965561e+03,1.616047e+04,nan,nan
5.207224e+03,1.619638e+04,nan,nan
5.082826e+03,1.618528e+04,nan,nan
5.345565e+03,1.618290e+04,nan,nan
5.292720e+03,1.619243e+04,nan,nan
4.672806e+03,1.619617e+04,nan,nan
4.741766e+03,1.619746e+04,nan,nan
5.665448e+03,1.620987e+04,nan,nan
5.742373e+03,1.620934e+04,nan,nan
4.824360e+03,1.621222e+04,nan,nan
5.531729e+03,1.621711e+04,nan,nan
5.826672e+03,1.620565e+04,nan,nan
4.954130e+03,1.622418e+04,nan,nan
5.116060e+03,1.623975e+04,nan,nan
5.412612e+03,1.621629e+04,nan,nan
5.008670e+03,1.623464e+04,nan,nan
5.352353e+03,1.623002e+04,nan,nan
4.899522e+03,1.623541e+04,nan,nan
5.476211e+03,1.625561e+04,nan,nan
5.783252e+03,1.626862e+04,nan,nan
5.319645e+03,1.626892e+04,nan,nan
4.750593e+03,1.626225e+04,nan,nan
5.406493e+03,1.629095e+04,nan,nan
5.865778e+03,1.628219e+04,nan,nan
4.924190e+03,1.630089e+04,nan,nan
5.815344e+03,1.630799e+04,nan,nan
4.871437e+03,1.630606e+04,nan,nan
4.980034e+03,1.631024e+04,nan,nan
4.761201e+03,1.632447e+04,nan,nan
5.245447e+03,1.631096e+04,nan,nan
5.173542e+03,1.631205e+04,nan,nan
5.072303e+03,1.631548e+04,nan,nan
5.734598e+03,1.632263e+04,nan,nan
5.306314e+03,1.633977e+04,nan,nan
5.127890e+03,1.635309e+04,nan,nan
5.830123e+03,1.635565e+04,nan,nan
5.196053e+03,1.636683e+04,nan,nan
5.436219e+03,1.635753e+04,nan,nan
4.692379e+03,1.634473e+04,nan,nan
5.593757e+03,1.635197e+04,nan,nan
5.036386e+03,1.636584e+04,nan,nan
4.934637e+03,1.636361e+04,nan,nan
5.668724e+03,1.638996e+04,nan,nan
5.240562e+03,1.638975e+04,nan,nan
5.109299e+03,1.641038e+04,nan,nan
5.417717e+03,1.641434e+04,nan,nan
5.964327e+03,1.641509e+04,nan,nan
5.272646e+03,1.641710e+04,nan,nan
5.749447e+03,1.641733e+04,nan,nan
5.340683e+03,1.639709e+04,nan,nan
4.890504e+03,1.642582e+04,nan,nan
4.826152e+03,1.643273e+04,nan,nan
4.952450e+03,1.642745e+04,nan,nan
5.027197e+03,1.643707e+04,nan,nan
5.488956e+03,1.643801e+04,nan,nan
5.813230e+03,1.645092e+04,nan,nan
5.659394e+03,1.646012e+04,nan,nan
5.349495e+03,1.646525e+04,nan,nan
5.253473e+03,1.646382e+04,nan,nan
4.701848e+03,1.647391e+04,nan,nan
5.430774e+03,1.647887e+04,nan,nan
4.753359e+03,1.647630e+04,nan,nan
4.978106e+03,1.648819e+04,nan,nan
5.903561e+03,1.648520e+04,nan,nan
5.123878e+03,1.649944e+04,nan,nan
5.854444e+03,1.650238e+04,nan,nan
5.724597e+03,1.650753e+04,nan,nan
5.226211e+03,1.651385e+04,nan,nan
5.568538e+03,1.650772e+04,nan,nan
4.886781e+03,1.652525e+04,nan,nan
5.333369e+03,1.652402e+04,nan,nan
5.957388e+03,16523,nan,nan
4.982758e+03,1.655050e+04,nan,nan
5.083897e+03,1.653330e+04,nan,nan
5.390681e+03,1.654692e+04,nan,nan
5.824836e+03,1.654597e+04,nan,nan
5.273183e+03,1.655967e+04,nan,nan
4.807889e+03,1.656181e+04,nan,nan
5.527260e+03,1.656608e+04,nan,nan
5.761657e+03,1.656277e+04,nan,nan
5.598491e+03,1.657821e+04,nan,nan
5.062633e+03,1.658001e+04,nan,nan
5.466871e+03,1.659990e+04,nan,nan
5.210665e+03,1.660875e+04,nan,nan
5.301330e+03,1.661165e+04,nan,nan
5.801061e+03,1.661859e+04,nan,nan
4.918637e+03,1.661641e+04,nan,nan
5.019724e+03,1.663067e+04,nan,nan
5.714336e+03,1.661895e+04,nan,nan
5.578378e+03,1.663052e+04,nan,nan
5.396604e+03,1.662349e+04,nan,nan
5.928767e+03,1.663192e+04,nan,nan
5.140392e+03,1.663330e+04,nan,nan
4.862622e+03,1.665298e+04,nan,nan
5.646339e+03,1.666135e+04,nan,nan
5.872770e+03,1.665992e+04,nan,nan
4.810152e+03,1.667324e+04,nan,nan
5.481963e+03,1.667271e+04,nan,nan
5.367457e+03,1.666984e+04,nan,nan
4.888620e+03,1.668973e+04,nan,nan
5.107391e+03,1.669220e+04,nan,nan
5.779017e+03,1.668615e+04,nan,nan
5.956951e+03,1.668848e+04,nan,nan
5.542082e+03,1.670432e+04,nan,nan
5.215134e+03,1.668620e+04,nan,nan
5.423122e+03,1.670094e+04,nan,nan
5.359107e+03,1.672201e+04,nan,nan
5.894829e+03,1.671657e+04,nan,nan
4.896906e+03,1.673243e+04,nan,nan
5.238318e+03,1.673790e+04,nan,nan
5.973908e+03,1.674474e+04,nan,nan
5.644033e+03,1.674424e+04,nan,nan
5.308393e+03,1.675363e+04,nan,nan
5.834732e+03,1.675041e+04,nan,nan
5.446104e+03,1.675466e+04,nan,nan
5.009799e+03,1.675789e+04,nan,nan
5.193971e+03,1.678078e+04,nan,nan
5.763706e+03,1.677318e+04,nan,nan
5.915483e+03,1.679062e+04,nan,nan
4.937500e+03,1.678465e+04,nan,nan
5.689006e+03,1.678904e+04,nan,nan
5.387283e+03,1.680565e+04,nan,nan
5.563080e+03,1.681702e+04,nan,nan
5.459717e+03,1.682651e+04,nan,nan
4.932816e+03,1.683955e+04,nan,nan
5.608573e+03,1.685089e+04,nan,nan
5.770330e+03,1.684567e+04,nan,nan
4.871932e+03,1.685402e+04,nan,nan
5.825631e+03,16859,nan,nan
5.912225e+03,1.686823e+04,nan,nan
5.712212e+03,1.687506e+04,nan,nan
5.496977e+03,1.686884e+04,nan,nan
5.293250e+03,1.687918e+04,nan,nan
5.008535e+03,1.687097e+04,nan,nan
5.794690e+03,1.691940e+04,nan,nan
4.951275e+03,1.691482e+04,nan,nan
5.070812e+03,1.691645e+04,nan,nan
5.908919e+03,1.693473e+04,nan,nan
5.643229e+03,1.691803e+04,nan,nan
5.842594e+03,1.693748e+04,nan,nan
4.998927e+03,1.695756e+04,nan,nan
5.495821e+03,1.695499e+04,nan,nan
5.716662e+03,1.695079e+04,nan,nan
5.584711e+03,1.696369e+04,nan,nan
5.414780e+03,1.698240e+04,nan,nan
5.970551e+03,1.697440e+04,nan,nan
5.045315e+03,1.699885e+04,nan,nan
5.529121e+03,1.699286e+04,nan,nan
5.662470e+03,1.699551e+04,nan,nan
5.112694e+03,1.700104e+04,nan,nan
5.321432e+03,1.700836e+04,nan,nan
5.755883e+03,1.703253e+04,nan,nan
5.895711e+03,1.703990e+04,nan,nan
5.609396e+03,1.705835e+04,nan,nan
5.063179e+03,1.705745e+04,nan,nan
5.376384e+03,1.705171e+04,nan,nan
5.175416e+03,1.706039e+04,nan,nan
5.797386e+03,1.709101e+04,nan,nan
5.169935e+03,1.711722e+04,nan,nan
5.338283e+03,1.709344e+04,nan,nan
5.393250e+03,1.711715e+04,nan,nan
5.306850e+03,1.712814e+04,nan,nan
5.243300e+03,1.713213e+04,nan,nan
5.531123e+03,1.712976e+04,nan,nan
5.751967e+03,1.713694e+04,nan,nan
5.038095e+03,1.714943e+04,nan,nan
5.613992e+03,1.713906e+04,nan,nan
5.816087e+03,1.716794e+04,nan,nan
5.878969e+03,1.716496e+04,nan,nan
5.106868e+03,1.717129e+04,nan,nan
5.672545e+03,1.717456e+04,nan,nan
5.612527e+03,1.719091e+04,nan,nan
5.252764e+03,1.719093e+04,nan,nan
5.138107e+03,1.720611e+04,nan,nan
5.720929e+03,1.720823e+04,nan,nan
5.896305e+03,1.722014e+04,nan,nan
5.324601e+03,1.720819e+04,nan,nan
5.381621e+03,1.721945e+04,nan,nan
5.304139e+03,1.725373e+04,nan,nan
5.810590e+03,1.724692e+04,nan,nan
5.691123e+03,1.726695e+04,nan,nan
5.386374e+03,1.728882e+04,nan,nan
5.769731e+03,1.729615e+04,nan,nan
5.928904e+03,1.729428e+04,nan,nan
5.463340e+03,1.731484e+04,nan,nan
5.276615e+03,1.729551e+04,nan,nan
5.650695e+03,1.732710e+04,nan,nan
5.847793e+03,1.732170e+04,nan,nan
5.720254e+03,1.733636e+04,nan,nan
5.558560e+03,1.731940e+04,nan,nan
