"","x","y","intensity","area","id","color","acronym","right.left","rostral.caudal","anterior.posterior"
"19261",2984.2025,6265.535,2474,2474,17,"#41b6c4","RV",107.55545050422,321.391684141738,295
"19262",2094.0495,6271.385,2274,2274,NA,"#000000",NA,77.356630443691,262.285128617705,295
"19263",2939.652,6277.66,1807.5,1807.5,17,"#41b6c4","RV",105.571807092617,322.786464020461,295
"19264",2198.4285,6282.075,2656,2656,8,"#d3d3d3","WH",77.9699329908149,273.23226875988,295
"19265",2725.936,6283.31,1631.5,1631.5,17,"#41b6c4","RV",95.0723235453249,316.786168904628,295
"19266",2464.8,6280.145,1432,1432,17,"#41b6c4","RV",84.3612867235715,298.083539628242,295
"19267",2792.676,6284.24,3340,3340,17,"#41b6c4","RV",98.3306691446207,318.93392940413,295
"19268",2755.9665,6292.545,2029.5,2029.5,17,"#41b6c4","RV",96.451615220226,319.20204517576,295
"19269",2511.567,6289.755,3229,3229,17,"#41b6c4","RV",85.6964568973148,304.03486905089,295
"19270",2239.9555,6293.445,3969,3969,17,"#41b6c4","RV",77.8045202775077,279.820504297759,295
"19271",2965.3645,6292.345,2125.5,2125.5,17,"#41b6c4","RV",106.564262735282,324.815326581665,295
"19272",2086.6165,6299.27,1253,1253,NA,"#000000",NA,75.573282671782,265.783660420048,295
"19273",2118.0645,6306.26,3616,3616,NA,"#000000",NA,75.573282671782,269.783857163937,295
"19274",2447.8965,6293.65,2186,2186,17,"#41b6c4","RV",83.1624934438469,299.697411480343,295
"19275",2590.4355,6300.07,3109,3109,17,"#41b6c4","RV",88.6628754068647,311.556353542042,295
"19276",2399.2615,6301.6,2120.5,2120.5,17,"#41b6c4","RV",81.3448416090902,296.949067564376,295
"19277",2840.3765,6297.75,1435,1435,17,"#41b6c4","RV",100.572053022478,322.786464020461,295
"19278",2638.0145,6298.95,4553,4553,17,"#41b6c4","RV",90.861819065465,314.479487721678,295
"19279",2883.9065,6312.135,4581.5,4581.5,17,"#41b6c4","RV",102.571954650534,326.286636171364,295
"19280",2682.314,6312.17,3468,3468,17,"#41b6c4","RV",92.5903853058508,319.126963097349,295
"19281",2291.6275,6320.025,4132,4132,17,"#41b6c4","RV",77.5731842998377,289.78484088338,295
"19282",2211.5915,6321.91,2418,2418,NA,"#000000",NA,75.7666434662279,281.894969224648,295
"19283",2736.1745,6318.35,2262,2262,17,"#41b6c4","RV",95.3306593455584,322.649989840017,295
"19284",2480.7085,6319.43,3596.5,3596.5,17,"#41b6c4","RV",83.6469596265214,308.554293935637,295
"19285",2913.933,6330.76,1190.5,1190.5,17,"#41b6c4","RV",103.818807630168,329.008318274262,295
"19286",2834.359,6327.545,2794,2794,17,"#41b6c4","RV",100.072077615464,327.786709950322,295
"19287",2946.9855,6329.35,2849.5,2849.5,17,"#41b6c4","RV",105.56980405859,329.294146277696,295
"19288",2087.6635,6331.42,1944.5,1944.5,NA,"#000000",NA,73.5733810437263,270.783906349909,295
"19289",2861.355,6344.43,1784,1784,17,"#41b6c4","RV",101.572003836506,330.786857508239,295
"19290",2177.556,6336.98,4148,4148,NA,"#000000",NA,74.2951115507226,281.266813650513,295
"19291",2720.1885,6342.31,2187.5,2187.5,17,"#41b6c4","RV",94.3233731032426,326.885372307426,295
"19292",2624.59,6339.615,1929.5,1929.5,17,"#41b6c4","RV",89.8269640541834,322.523373670023,295
"19293",2320.696,6342.38,1879.5,1879.5,17,"#41b6c4","RV",77.0732088928238,299.785332743102,295
"19294",2110.0985,6350.235,1760,1760,NA,"#000000",NA,72.6980247939462,276.117075721599,295
"19295",2509.852,6346.97,2657.5,2657.5,17,"#41b6c4","RV",84.3598627745112,317.261693370244,295
"19296",2644.6295,6351.88,942,942,17,"#41b6c4","RV",90.5735468436126,326.125252081431,295
"19297",2598.078,6351.635,1825.5,1825.5,17,"#41b6c4","RV",88.3393452626855,323.876253911869,295
"19298",2465.6045,6356.65,1989.5,1989.5,17,"#41b6c4","RV",82.1525080090263,316.318322561594,295
"19299",2979.405,6356.76,3843.5,3843.5,17,"#41b6c4","RV",107.054678329658,333.350346452682,295
"19300",2749.828,6359.96,2601.5,2601.5,17,"#41b6c4","RV",96.0722743593527,331.286882101225,295
"19301",2851.4245,6367.645,1635,1635,17,"#41b6c4","RV",101.072028429492,334.287029659141,295
"19302",2494.0585,6367.635,1526,1526,17,"#41b6c4","RV",83.3563471411958,322.362212689227,295
"19303",2893.9015,6366.915,4524,4524,17,"#41b6c4","RV",103.071930057548,334.287029659141,295
"19304",2801.341,6362.01,3258,3258,17,"#41b6c4","RV",98.5721513944223,332.786955880183,295
"19305",2209.5285,6365.4,2378.5,2378.5,17,"#41b6c4","RV",73.0734056367124,292.28496384831,295
"19306",2341.8895,6367.005,2652,2652,17,"#41b6c4","RV",76.6630913909023,309.162220318351,295
"19307",2618.108,6374.255,1668,1668,17,"#41b6c4","RV",89.5725940681718,330.786857508239,295
"19308",2138.603,6359.565,3841.5,3841.5,NA,"#000000",NA,72.3172858519332,281.296687552091,295
"19309",2542.166,6368.805,1693,1693,17,"#41b6c4","RV",85.6365213396322,324.539895002475,295
"19310",2923.7945,6369.225,718.5,718.5,17,"#41b6c4","RV",104.571856278589,334.802680020658,295
"19311",2648.231,6379.635,2689,2689,17,"#41b6c4","RV",91.0725202892135,333.286980473169,295
"19312",2287.4305,6373.4,2320,2320,17,"#41b6c4","RV",74.5733318577542,305.785627858935,295
"19313",2310.536,6390.855,3145,3145,17,"#41b6c4","RV",74.8235878633931,312.719020021323,295
"19314",2692.9905,6384.35,2753,2753,17,"#41b6c4","RV",93.2390803974446,334.114798941499,295
"19315",2189.7815,6388.395,2202,2202,17,"#41b6c4","RV",71.3109936023111,296.468829039077,295
"19316",2809.912,6389.995,1886.5,1886.5,17,"#41b6c4","RV",99.0721268014362,337.287177217058,295
"19317",2428.7315,6389.21,2281,2281,17,"#41b6c4","RV",80.0754718830879,324.533293862475,295
"19318",2159.101,6392.515,1603,1603,17,"#41b6c4","RV",70.3110433133883,293.747272243011,295
"19319",2491.6455,6395.625,2824,2824,17,"#41b6c4","RV",83.0729809074529,330.318191959395,295
"19320",2936.9035,6394.61,2544.5,2544.5,17,"#41b6c4","RV",105.381587750267,338.511306675615,295
"19321",2395.98,6403.675,2735.5,2735.5,17,"#41b6c4","RV",78.5731351138655,327.786709950322,295
"19322",2459.568,6402.64,2844.5,2844.5,17,"#41b6c4","RV",81.5730248717515,330.53683549069,295
"19323",2765.721,6392.795,1946,1946,17,"#41b6c4","RV",97.0722251733806,337.787201810044,295
"19324",2972.1785,6398.56,2563,2563,17,"#41b6c4","RV",107.071733313659,339.349778663125,295
"19325",2918.6185,6408.27,1433,1433,17,"#41b6c4","RV",104.571856278589,340.412330923221,295
"19326",2542.0375,6405.39,3725.5,3725.5,17,"#41b6c4","RV",85.7950021714549,335.018216090653,295
"19327",2838.2625,6408.475,3336.5,3336.5,17,"#41b6c4","RV",100.572053022478,340.349827849097,295
"19328",2350.8065,6409.515,2946,2946,17,"#41b6c4","RV",76.1467832570073,323.745837235699,295
"19329",2509.0295,6419.425,1758.5,1758.5,17,"#41b6c4","RV",84.5728399980326,338.28722640303,295
"19330",2780.7385,6421.735,3144,3144,17,"#41b6c4","RV",98.0721759874084,342.287423146918,295
"19331",2708.034,6416.525,2432,2432,17,"#41b6c4","RV",94.3825426597223,340.626534166831,295
"19332",2425.869,6423.525,1660,1660,17,"#41b6c4","RV",80.0730613349073,335.912109586346,295
"19333",2973.596,6427.78,2015.5,2015.5,17,"#41b6c4","RV",107.571708720673,343.287472332891,295
"19334",2452.359,6431.81,1088,1088,17,"#41b6c4","RV",81.7396460249537,339.203938156838,295
"19335",2186.321,6429.63,3781.5,3781.5,17,"#41b6c4","RV",68.6996891651437,315.80832513147,295
"19336",2740.098,6434.29,3710.5,3710.5,17,"#41b6c4","RV",96.0722743593527,343.85,295
"19337",2245.0805,6429.655,1893.5,1893.5,17,"#41b6c4","RV",71.0735040086567,324.786562392406,295
"19338",2898.224,6426.325,2946,2946,17,"#41b6c4","RV",103.554779130045,342.86319505897,295
"19339",2107.336,6434.545,1650.5,1650.5,NA,"#000000",NA,66.2959612305237,302.007664267484,295
"19340",2140.235,6432.145,3128,3128,17,"#41b6c4","RV",67.24035922155,307.285701637893,295
"19341",2690.5625,6444.415,2909.5,2909.5,17,"#41b6c4","RV",93.8779378507916,345.644359086289,295
"19342",2566.5845,6443.715,3917.5,3917.5,17,"#41b6c4","RV",87.5726924401161,344.725043037726,295
"19343",2280.511,6439.935,2324.5,2324.5,17,"#41b6c4","RV",73.0734056367124,333.787005066155,295
"19344",2419.3365,6442.5,1251,1251,17,"#41b6c4","RV",80.239719803912,341.74572983785,295
"19345",2855.571,6439.935,2742.5,2742.5,17,"#41b6c4","RV",101.879085207806,345.014282380324,295
"19346",2820.239,6443.92,1997,1997,17,"#41b6c4","RV",100.238736084469,345.297987883855,295
"19347",2090.996,6447.745,1505.5,1505.5,NA,"#000000",NA,65.0737991244897,305.785627858935,295
"19348",2335.9565,6453.595,4082,4082,17,"#41b6c4","RV",76.0732580787959,341.537386257439,295
"19349",2248.6155,6455.255,1444,1444,17,"#41b6c4","RV",71.5734794156707,337.287177217058,295
"19350",2643.7775,6444.585,7189,7189,17,"#41b6c4","RV",91.5724956962274,345.537583001328,295
"19351",2197.6475,6458.17,1544,1544,17,"#41b6c4","RV",68.7986714585299,332.883050623853,295
"19352",2968.358,6467.18,4046.5,4046.5,17,"#41b6c4","RV",107.53988857971,347.903124889927,295
"19353",2873.862,6463.195,2334,2334,17,"#41b6c4","RV",103.071930057548,348.037705966258,295
"19354",2916.062,6458.67,3088.5,3088.5,17,"#41b6c4","RV",104.941883757273,347.360409300999,295
"19355",2814.0235,6463.525,719,719,17,"#41b6c4","RV",100.238736084469,348.298135441772,295
"19356",2129.1985,6468.03,1836,1836,17,"#41b6c4","RV",65.3526713747984,329.051567605824,295
"19357",2406.431,6473.455,4998.5,4998.5,17,"#41b6c4","RV",80.5730367419212,350.787841227682,295
"19358",2514.401,6471.985,3130.5,3130.5,17,"#41b6c4","RV",85.8644431328186,350.75658969062,295
"19359",2284.5025,6475.765,2625,2625,17,"#41b6c4","RV",74.0733564507402,347.787693669765,295
"19360",2894.231,6484.49,1727,1727,17,"#41b6c4","RV",104.213922816231,350.413201811119,295
"19361",2565.609,6481.91,2737.5,2737.5,17,"#41b6c4","RV",88.5726432541439,352.787939599626,295
"19362",2095.902,6481.265,3318.5,3318.5,NA,"#000000",NA,63.8947917839834,334.248070624227,295
"19363",2162.9295,6477.71,3800,3800,17,"#41b6c4","RV",67.5736761595593,341.787398553932,295
"19364",2363.793,6485.995,3329,3329,17,"#41b6c4","RV",78.5731351138655,353.287964192612,295
"19365",2827.2025,6488.7,3613,3613,17,"#41b6c4","RV",101.037307915116,351.474506944786,295
"19366",2250.0545,6491.61,3472,3472,17,"#41b6c4","RV",72.5734302296985,351.037853524175,295
"19367",2695.0975,6489.47,2567.5,2567.5,17,"#41b6c4","RV",95.0723235453249,353.787988785598,295
"19368",2318.615,6491.285,2864,2864,17,"#41b6c4","RV",76.3649103995541,353.24629547653,295
"19369",2202.912,6491.025,2089.5,2089.5,17,"#41b6c4","RV",70.0735531946289,349.287767448724,295
"19370",2434.706,6498.285,2511,2511,17,"#41b6c4","RV",82.5729383699769,356.538124047022,295
"19371",2781.407,6492.915,3264,3264,17,"#41b6c4","RV",99.0721268014362,352.912945747873,295
"19372",2499.984,6499.355,2654.5,2654.5,17,"#41b6c4","RV",85.7950021040666,356.357559610666,295
"19373",2142.2335,6503.9,1253,1253,17,"#41b6c4","RV",67.3236884560523,351.225362746545,295
"19374",2120.093,6510.805,2269,2269,17,"#41b6c4","RV",66.3237376420245,353.662982637352,295
"19375",2467.3695,6503.225,2989.5,2989.5,17,"#41b6c4","RV",84.3645169117768,357.215240683357,295
"19376",2566.5795,6513.265,5125.5,5125.5,17,"#41b6c4","RV",89.3226063646648,358.303835891004,295
"19377",2768.7745,6521.785,1610.5,1610.5,17,"#41b6c4","RV",99.0721268014362,357.038148640008,295
"19378",2315.774,6524.325,3160,3160,17,"#41b6c4","RV",77.5731842998377,362.288406866362,295
"19379",2667.197,6523.425,2140.5,2140.5,17,"#41b6c4","RV",94.572348138311,359.288259308445,295
"19380",2845.582,6525.28,2820.5,2820.5,17,"#41b6c4","RV",102.563599440719,356.066961282309,295
"19381",2410.734,6534.115,2602,2602,17,"#41b6c4","RV",82.3646152837211,363.59055424393,295
"19382",2913.7425,6535.595,3204,3204,17,"#41b6c4","RV",106.071782499631,356.788136343515,295
"19383",2360.668,6543.625,5164,5164,17,"#41b6c4","RV",80.0730613349073,365.413560572525,295
"19384",2119.179,6545.605,2601,2601,17,"#41b6c4","RV",67.5736761595593,364.288505238306,295
"19385",2875.527,6551.23,2467.5,2467.5,17,"#41b6c4","RV",104.426123597121,358.91259504241,295
"19386",2543.4475,6551.63,3278,3278,17,"#41b6c4","RV",89.2392771301625,364.809364189333,295
"19387",2159.079,6557.375,2667.5,2667.5,17,"#41b6c4","RV",70.2402116636336,367.205315364058,295
"19388",2509.4395,6557.79,1773,1773,17,"#41b6c4","RV",87.8643447608742,366.601118980867,295
"19389",2458.411,6560.69,3315.5,3315.5,17,"#41b6c4","RV",85.5727908120604,367.788677389209,295
"19390",2856.874,6568.565,2050,2050,17,"#41b6c4","RV",103.930974749319,361.418274089496,295
"19391",2420.274,6566.285,2492.5,2492.5,17,"#41b6c4","RV",83.8645415047629,368.601217352811,295
"19392",2913.5,6571.65,1844.5,1844.5,17,"#41b6c4","RV",106.571757906645,360.788333087403,295
"19393",2133.104,6578.105,2533,2533,17,"#41b6c4","RV",69.573577787615,371.538861836604,295
"19394",2261.1015,6580.385,3505,3505,17,"#41b6c4","RV",76.5732334858099,372.788923319069,295
"19395",2950.6795,6578.55,1553.5,1553.5,17,"#41b6c4","RV",108.271509986183,360.460368909108,295
"19396",2356.1135,6580.645,1355,1355,17,"#41b6c4","RV",81.0730121489351,371.913880281344,295
"19397",2661.375,6578.4,2235.5,2235.5,17,"#41b6c4","RV",95.3223112488318,366.218287651862,295
"19398",2508.335,6590.71,3285,3285,17,"#41b6c4","RV",88.5726432541439,370.913831095372,295
"19399",2165.3225,6603.185,2178.5,2178.5,17,"#41b6c4","RV",72.0734548226846,376.539107766465,295
"19400",2559.8775,6592.89,2472,2472,17,"#41b6c4","RV",90.9336382317097,370.368665393296,295
"19401",2599.867,6599.44,4988.5,4988.5,17,"#41b6c4","RV",93.0724219172692,370.288800354139,295
"19402",2123.5155,6601.995,1555,1555,17,"#41b6c4","RV",69.8652301083731,376.101586247602,295
"19403",2894.6625,6605.655,3121,3121,17,"#41b6c4","RV",106.183647591051,364.470448876592,295
"19404",2782.4835,6603.425,2693,2693,17,"#41b6c4","RV",101.035449621543,366.502490345636,295
"19405",2929.0215,6604.735,1830.5,1830.5,17,"#41b6c4","RV",107.698698508477,363.628210567452,295
"19406",2974.9555,6609.44,3542.5,3542.5,17,"#41b6c4","RV",110.071585755742,363.288456052334,295
"19407",2551.687,6617.84,1240,1240,17,"#41b6c4","RV",91.0171422743572,373.132600930182,295
"19408",2842.483,6612.695,2986.5,2986.5,17,"#41b6c4","RV",103.99842860669,366.173956485281,295
"19409",2447.6485,6607.02,1966.5,1966.5,17,"#41b6c4","RV",86.0727662190743,374.038984801535,295
"19410",2206.9845,6615.625,3580,3580,17,"#41b6c4","RV",74.5733318577542,378.539206138409,295
"19411",2465.855,6617.07,1206,1206,17,"#41b6c4","RV",87.0727170331022,375.10153706163,295
"19412",2666.6475,6612.545,2612.5,2612.5,17,"#41b6c4","RV",96.0001249658482,370.097465515848,295
"19413",2137.3345,6621.485,1508.5,1508.5,17,"#41b6c4","RV",71.0735040086567,379.539255324381,295
"19414",2329.8215,6617.475,2861.5,2861.5,17,"#41b6c4","RV",81.0730121489351,377.78916924893,295
"19415",2292.909,6619.88,2151,2151,17,"#41b6c4","RV",79.0731105208795,378.039181545423,295
"19416",2393.5115,6614.655,4208.5,4208.5,17,"#41b6c4","RV",83.8228768875117,376.273469701441,295
"19417",2635.141,6625.445,3949.5,3949.5,17,"#41b6c4","RV",94.9278232637734,372.283592224394,295
"19418",2749.582,6625.335,2860,2860,17,"#41b6c4","RV",99.9941106712449,369.370882689521,295
"19419",2524.231,6628.54,2586,2586,17,"#41b6c4","RV",90.0041226045392,375.090533138595,295
"19420",2719.0045,6631.65,2484.5,2484.5,17,"#41b6c4","RV",99.0721268014362,371.288849540111,295
"19421",2237.795,6629.615,1801.5,1801.5,17,"#41b6c4","RV",76.5732334858099,380.539304510354,295
"19422",2947.4415,6635.465,3495,3495,17,"#41b6c4","RV",109.000181428011,366.0517814335,295
"19423",2912.912,6637.51,1363,1363,17,"#41b6c4","RV",107.498901034338,367.051226393402,295
"19424",2396.5835,6647.935,2397.5,2397.5,17,"#41b6c4","RV",84.7167386796965,379.95251631039,295
"19425",2779.419,6645.185,3515,3515,17,"#41b6c4","RV",101.810056207871,371.224232488106,295
"19426",2163.0605,6644.02,2541.5,2541.5,17,"#41b6c4","RV",73.0734056367124,382.789415178791,295
"19427",2471.237,6641.78,1737,1737,17,"#41b6c4","RV",87.9357562692706,377.768724843578,295
"19428",2305.014,6645.775,1216,1216,17,"#41b6c4","RV",80.3412665922535,381.626171559444,295
"19429",2272.8225,6650.99,3573.5,3573.5,17,"#41b6c4","RV",78.7289380640236,382.414694138082,295
"19430",2135.6055,6650.475,1642.5,1642.5,17,"#41b6c4","RV",71.5734794156707,383.414445920024,295
"19431",2440.673,6650.645,3254.5,3254.5,17,"#41b6c4","RV",86.7753920656528,379.457230085736,295
"19432",2588.5485,6656.63,5077,5077,17,"#41b6c4","RV",93.4957192522622,376.722738770834,295
"19433",2338.132,6654.26,2489,2489,17,"#41b6c4","RV",82.072962962963,382.039378289312,295
"19434",2979.233,6658.54,2138.5,2138.5,17,"#41b6c4","RV",110.716285797102,367.523218635906,295
"19435",2478.8105,6669.625,2458,2458,17,"#41b6c4","RV",89.0726186611578,380.789316806847,295
"19436",2419.194,6677.815,3205.5,3205.5,17,"#41b6c4","RV",86.5727416260882,383.289439771777,295
"19437",2708.428,6667.28,3413,3413,17,"#41b6c4","RV",98.9899146760743,374.820719485423,295
"19438",2650.488,6673.69,3732,3732,17,"#41b6c4","RV",96.6826849442959,376.994291579227,295
"19439",2517.581,6679.85,3855.5,3855.5,17,"#41b6c4","RV",91.0725202892135,381.03932910334,295
"19440",2341.967,6684.22,2145.5,2145.5,17,"#41b6c4","RV",82.798553070585,385.306437666039,295
"19441",2686.187,6688.52,2581,2581,17,"#41b6c4","RV",98.4932363131141,377.237526011982,295
"19442",2380.542,6692.72,3042.5,3042.5,17,"#41b6c4","RV",85.0728154050465,385.789562736707,295
"19443",2617.285,6691.2,1814.5,1814.5,17,"#41b6c4","RV",95.5376551232742,379.295761079425,295
"19444",2267.048,6702.445,3959.5,3959.5,17,"#41b6c4","RV",79.5374199724309,388.510363529246,295
"19445",2587.118,6698.735,2224,2224,17,"#41b6c4","RV",94.572348138311,381.289341399833,295
"19446",2468.6005,6699.575,2939,2939,17,"#41b6c4","RV",89.033973280993,384.01202182586,295
"19447",2928.0395,6709.165,3425,3425,17,"#41b6c4","RV",109.571610348729,373.288947912055,295
"19448",2205.535,6712.895,3415,3415,17,"#41b6c4","RV",76.76545810628,390.305458933511,295
"19449",2543.346,6721.955,1605.5,1605.5,17,"#41b6c4","RV",93.0724219172692,384.289488957749,295
"19450",2447.8765,6722.475,2770.5,2770.5,17,"#41b6c4","RV",88.4926445432656,386.562640826651,295
"19451",2517.8795,6724.3,2654,2654,17,"#41b6c4","RV",91.7631642169455,384.984958654635,295
"19452",2671.791,6726.825,3864.5,3864.5,17,"#41b6c4","RV",98.4555242174242,381.201907880306,295
"19453",2490.883,6725.85,1302,1302,17,"#41b6c4","RV",90.4938615086108,385.738882043829,295
"19454",2974.3125,6730.79,2937,2937,17,"#41b6c4","RV",111.672186498193,373.587727150361,295
"19455",2380.471,6729.375,1880.5,1880.5,17,"#41b6c4","RV",85.4967236616934,388.678188537821,295
"19456",2886.8365,6724.27,2134.5,2134.5,17,"#41b6c4","RV",107.756588254463,375.361267762097,295
"19457",2643.1075,6728.945,1716,1716,17,"#41b6c4","RV",97.5722005803945,382.289390585805,295
"19458",2861.505,6737.035,1594.5,1594.5,17,"#41b6c4","RV",106.990827967802,377.069349029476,295
"19459",2787.6155,6743.495,3685.5,3685.5,17,"#41b6c4","RV",103.757880707084,379.418581836411,295
"19460",2621.822,6740.755,2293.5,2293.5,17,"#41b6c4","RV",96.480306094521,383.624149256099,295
"19461",2172.027,6741.155,1105,1105,17,"#41b6c4","RV",75.426276080543,393.316828766034,295
"19462",2193.9115,6753.825,2843.5,2843.5,17,"#41b6c4","RV",76.9050659348481,394.397726458746,295
"19463",2564.1245,6746.21,3232,3232,17,"#41b6c4","RV",94.1906528923001,385.583524715776,295
"19464",2830.0345,6749.55,3193,3193,17,"#41b6c4","RV",105.757995365625,378.869920864364,295
"19465",2594.6035,6751.14,2328.5,2328.5,17,"#41b6c4","RV",95.493030397842,385.196443150311,295
"19466",2897.0665,6754.185,2550.5,2550.5,17,"#41b6c4","RV",108.48960251182,377.292410765934,295
"19467",2442.121,6760.295,3247.5,3247.5,17,"#41b6c4","RV",89.0726186611578,390.039771777089,295
"19468",2156.435,6765.625,1679,1679,17,"#41b6c4","RV",74.9721170982706,395.652895517835,295
"19469",2923.9335,6763.325,1120.5,1120.5,17,"#41b6c4","RV",110.032955379545,377.436543017154,295
"19470",2516.4565,6766.22,1464.5,1464.5,17,"#41b6c4","RV",92.5724465102553,388.789710294624,295
"19471",2539.119,6767.545,2000,2000,17,"#41b6c4","RV",93.4897437770835,388.072676002614,295
"19472",2496.1875,6777.145,2909.5,2909.5,17,"#41b6c4","RV",91.4852500296293,389.808475620794,295
"19473",2623.3615,6772.71,1415.5,1415.5,17,"#41b6c4","RV",97.2506645148822,386.078954051811,295
"19474",2393.298,6768.785,3757,3757,17,"#41b6c4","RV",86.9127029055395,391.971842319371,295
"19475",2850.215,6775.655,2895,2895,17,"#41b6c4","RV",106.946253234537,380.257733146668,295
"19476",2957.179,6774.25,3406.5,3406.5,17,"#41b6c4","RV",111.508737759499,377.523464413139,295
"19477",2302.788,6776.85,4167.5,4167.5,17,"#41b6c4","RV",82.6906960644643,394.578572529451,295
"19478",2642.709,6786.715,1191.5,1191.5,17,"#41b6c4","RV",98.3168635416576,386.797959114477,295
"19479",2580.179,6786.925,2341,2341,17,"#41b6c4","RV",95.4695260588892,388.39574603049,295
"19480",2909.577,6785.58,2065,2065,17,"#41b6c4","RV",109.483086193932,379.298433875077,295
"19481",2468.929,6787.675,1856,1856,17,"#41b6c4","RV",90.5117194459085,391.52389068959,295
"19482",2356.1115,6792.79,3095.5,3095.5,17,"#41b6c4","RV",85.4529447330625,394.766651955121,295
"19483",2424.691,6792.485,2823,2823,17,"#41b6c4","RV",88.7017214195561,393.087541337576,295
"19484",2196.596,6799.01,2898.5,2898.5,17,"#41b6c4","RV",77.799362375042,398.263601301937,295
"19485",2690.9635,6793.915,3615,3615,17,"#41b6c4","RV",100.572053022478,386.0395750332,295
"19486",2803.0395,6801.86,1793.5,1793.5,17,"#41b6c4","RV",105.571807092617,383.789464364763,295
"19487",2867.2825,6799.915,2885,2885,17,"#41b6c4","RV",108.165394204142,381.621895230036,295
"19488",2907.2395,6812.285,2544,2544,17,"#41b6c4","RV",109.988608962309,381.571473103431,295
"19489",2296.271,6810.74,1675,1675,17,"#41b6c4","RV",82.9893960355005,397.547282772674,295
"19490",2166.8865,6815.245,2506.5,2506.5,17,"#41b6c4","RV",76.40191656582,399.904786926041,295
"19491",2614.152,6810.375,3521,3521,17,"#41b6c4","RV",97.5722005803945,389.28973488761,295
"19492",2499.51,6814.39,2956,2956,17,"#41b6c4","RV",92.4066512062716,392.856712196394,295
"19493",2223.965,6813.05,2086,2086,17,"#41b6c4","RV",79.4038109383859,398.908132924348,295
"19494",2460.1175,6824.31,2603,2603,17,"#41b6c4","RV",90.4862550443437,394.308663627537,295
"19495",2964.189,6822.465,1946.5,1946.5,17,"#41b6c4","RV",112.457184678723,380.574198307599,295
"19496",2742.5355,6817.2,5504.5,5504.5,17,"#41b6c4","RV",102.960108042752,386.2159763235,295
"19497",2841.6335,6827.465,2818.5,2818.5,17,"#41b6c4","RV",107.402844384627,384.45340293796,295
"19498",2540.1525,6823.28,1962.5,1962.5,17,"#41b6c4","RV",94.4103011881052,392.471741206533,295
"19499",2703.5385,6830.65,2102,2102,17,"#41b6c4","RV",101.44624207615,388.264827331002,295
"19500",2884.3155,6835.81,2742.5,2742.5,17,"#41b6c4","RV",109.400527214358,383.866845501632,295
"19501",2572.6925,6835.175,2815,2815,17,"#41b6c4","RV",96.0722743593527,392.289882445526,295
"19502",2044.2355,6839.315,3288.5,3288.5,NA,"#000000",NA,70.0735531946289,402.290374305248,295
"19503",2938.743,6840.33,2312.5,2312.5,17,"#41b6c4","RV",111.666655199897,382.595110996094,295
"19504",2166.3265,6846.7,2124.5,2124.5,17,"#41b6c4","RV",76.6943943903459,401.980833908081,295
"19505",2216.9445,6850.02,3258.5,3258.5,17,"#41b6c4","RV",79.5730859278934,401.790349712262,295
"19506",2545.6225,6852.795,1470,1470,17,"#41b6c4","RV",94.9891725161506,394.078380321377,295
"19507",2480.393,6850,1286,1286,17,"#41b6c4","RV",91.989008294567,395.587785282767,295
"19508",2696.8995,6854.46,2541.5,2541.5,17,"#41b6c4","RV",101.458811835075,390.181167340786,295
"19509",2982.503,6853.31,1816.5,1816.5,17,"#41b6c4","RV",113.728139058843,382.433129087862,295
"19510",2731.5415,6855.805,1191.5,1191.5,17,"#41b6c4","RV",102.959539621776,389.184533336015,295
"19511",2185.681,6858.68,1195.5,1195.5,17,"#41b6c4","RV",77.8207817340966,402.714679730494,295
"19512",2783.35,6857.91,2624,2624,17,"#41b6c4","RV",105.571807092617,388.289685701638,295
"19513",2753.6025,6861.4,1781.5,1781.5,17,"#41b6c4","RV",103.948475854624,388.915225352554,295
"19514",2847.3425,6860.04,2172,2172,17,"#41b6c4","RV",107.932740801138,386.222909511016,295
"19515",2624.093,6860,2972.5,2972.5,17,"#41b6c4","RV",98.4333295319203,392.280304526269,295
"19516",2456.3145,6860.47,1217,1217,17,"#41b6c4","RV",90.8562086129624,396.861082322305,295
"19517",2659.614,6863.845,2843,2843,17,"#41b6c4","RV",99.9334983942261,391.724703827212,295
"19518",2559.9935,6875.305,2010.5,2010.5,17,"#41b6c4","RV",96.0722743593527,395.290030003443,295
"19519",2889.443,6872.93,3864,3864,17,"#41b6c4","RV",109.964158613582,385.88639387064,295
"19520",2963.601,6871.95,2782,2782,17,"#41b6c4","RV",113.169586303987,384.091512864913,295
"19521",2694.3665,6883.98,1995,1995,17,"#41b6c4","RV",102.07197924352,392.289882445526,295
"19522",2661.7485,6886.765,1032.5,1032.5,17,"#41b6c4","RV",100.41956323584,393.076196374424,295
"19523",2457.0885,6878.79,1523,1523,17,"#41b6c4","RV",91.2021850442173,398.104765785079,295
"19524",2827.675,6880.07,3268.5,3268.5,17,"#41b6c4","RV",107.449333429605,388.188802012692,295
"19525",2429.7635,6893.735,3271.5,3271.5,17,"#41b6c4","RV",90.1488453348319,399.623049430065,295
"19526",2589.0775,6897.45,4809.5,4809.5,17,"#41b6c4","RV",97.413550356754,395.59527763331,295
"19527",2746.8325,6897.205,2240,2240,17,"#41b6c4","RV",104.224594434331,391.44179737924,295
"19528",2953.0865,6903.14,2534.5,2534.5,17,"#41b6c4","RV",113.060498491227,386.264154845233,295
